Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,New York,32,43,53,69,81,89,100,108,118,129,149,167,181,210,207,220,216,233,210,220,237,249,293,331,346,371,381,384,404,384,391,384,429,424,430,8
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,North Carolina,4,5,7,9,11,13,14,17,18,20,24,26,35,34,44,65,85,105,105,117,131,149,173,208,215,225,241,240,278,274,282,275,292,291,299,13.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,4,4,5,6,7,8,9,9,10,10,11,13,13,12,12,12,11,10,9.6
9,Medicare/Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,11,15,20,26,30,32,39,46,50,56,68,75,87,82,95,118,136,154,142,147,169,191,215,255,260,274,287,286,333,303,301,300,344,333,325,10.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,6,Southwest,Oklahoma,5,6,8,10,11,11,15,18,20,23,26,30,35,39,41,47,51,55,53,52,56,64,80,88,93,98,107,109,122,115,124,118,120,112,110,9.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,Oregon,3,4,6,7,8,10,11,11,12,14,16,18,21,23,26,31,35,40,39,46,50,53,60,71,76,81,86,91,105,103,109,114,115,117,117,11.3
9,Medicare/Durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,19,27,36,48,58,66,74,84,90,99,110,127,155,179,177,194,196,219,217,240,229,215,231,263,300,327,343,350,394,395,371,383,394,386,397,9.3
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,1,2,2,3,3,4,4,4,4,5,6,7,7,9,8,9,10,11,10,9,13,16,14,19,19,18,19,20,19,19,18,20,23,22,21,8.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,South Carolina,3,4,5,6,7,8,8,11,13,14,19,21,25,24,28,37,45,56,60,67,75,84,95,112,114,117,128,130,154,151,158,160,177,172,163,12.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,4,Plains,South Dakota,1,1,1,2,2,2,2,3,3,3,4,4,5,4,5,7,7,9,8,8,9,10,12,14,14,15,17,18,21,20,19,18,19,16,16,9.7
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Tennessee,7,8,11,15,17,19,24,27,30,35,41,45,50,50,56,72,84,96,93,95,105,120,142,168,177,181,193,195,219,216,219,221,248,244,239,11.2
9,Medicare/Durable Medical Products (Millions of Dollars),State,6,Southwest,Texas,22,28,38,51,56,61,74,88,98,112,126,143,159,200,209,243,257,284,281,279,314,368,483,512,495,475,536,554,617,586,591,589,619,582,576,10.1
9,Medicare/Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Utah,2,2,3,4,5,5,6,7,8,9,10,11,13,12,15,20,24,25,25,25,28,33,39,47,50,53,55,55,62,62,65,67,71,70,70,11.5
9,Medicare/Durable Medical Products (Millions of Dollars),State,1,New England,Vermont,1,1,1,1,1,1,2,2,2,3,3,3,4,5,5,6,7,7,7,7,7,8,9,10,10,10,11,11,12,11,11,11,13,13,12,9.3
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,Virginia,5,7,9,12,13,15,16,19,21,24,28,32,36,39,47,60,72,84,79,82,90,102,117,136,141,145,151,148,171,164,171,165,178,174,168,11
9,Medicare/Durable Medical Products (Millions of Dollars),State,8,Far West,Washington,5,7,9,12,14,16,18,22,24,26,30,34,38,31,37,47,55,61,54,64,65,67,82,91,96,102,111,115,132,129,131,130,138,136,136,10.2
9,Medicare/Durable Medical Products (Millions of Dollars),State,5,Southeast,West Virginia,2,4,5,6,7,7,9,10,10,12,14,15,19,18,22,27,31,34,32,33,37,43,51,58,59,59,63,63,72,67,68,68,75,72,70,10.9
9,Medicare/Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,6,8,10,13,15,17,19,21,23,26,29,31,36,32,38,47,54,60,53,51,55,61,69,82,87,92,97,97,113,114,113,117,127,124,131,9.8
9,Medicare/Durable Medical Products (Millions of Dollars),State,7,Rocky Mountains,Wyoming,1,1,1,2,2,3,3,3,4,4,5,5,6,6,7,9,10,12,11,11,12,13,14,17,18,18,19,18,20,19,19,19,19,17,16,9.2
10,Medicare/Nursing Home Care (Millions of Dollars),United States,0,United States,,307,337,367,392,423,454,458,499,732,2503,1700,1962,2888,3963,5603,6690,9475,11234,11401,9460,10822,13338,15026,15773,18260,20537,22358,24839,27606,30141,32291,35866,33998,34741,35624,15
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Alabama,5,4,4,5,6,7,7,6,10,61,25,28,42,57,84,99,138,169,171,149,166,209,228,233,274,300,323,351,389,423,441,478,443,434,448,14.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,Alaska,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,11.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,6,Southwest,Arizona,3,3,3,3,4,4,6,6,11,44,31,37,55,77,102,110,154,170,168,139,135,148,168,179,217,239,259,296,293,325,376,423,433,470,473,16.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Arkansas,0,0,0,0,0,1,1,1,1,3,4,5,12,21,37,50,70,84,77,54,60,79,87,95,111,135,148,171,202,228,248,280,257,272,287,25.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,California,56,60,65,72,87,97,104,128,154,432,333,379,501,648,843,871,1095,1210,1194,983,996,1130,1278,1370,1623,1844,2115,2449,2736,3029,3336,3758,3692,3913,3934,13.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,2,2,2,3,4,5,6,8,9,26,28,35,46,60,83,102,136,149,138,106,107,121,142,169,197,236,257,289,312,330,353,387,368,379,386,16.2
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,Connecticut,3,4,4,5,6,6,5,6,14,60,33,41,74,108,163,189,243,277,291,256,302,389,438,436,487,526,545,579,630,659,659,673,621,647,665,17.8
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,Delaware,0,0,1,1,1,1,0,0,1,7,3,4,5,8,15,16,20,27,28,24,31,40,45,43,50,57,60,72,99,113,123,139,133,139,139,18.8
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,District of Columbia,1,1,0,1,1,1,1,0,1,6,4,3,4,7,9,11,13,17,18,14,15,17,19,19,21,24,25,23,25,31,36,39,38,40,41,13.7
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Florida,22,28,32,38,38,43,43,32,52,198,151,192,307,438,636,783,1061,1196,1161,922,968,1139,1251,1308,1529,1741,1947,2133,2353,2596,2788,3087,2857,2865,2920,15.4
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Georgia,4,4,5,6,5,5,4,3,7,46,27,30,53,70,106,125,174,231,213,171,194,242,258,258,300,338,372,414,485,540,588,650,609,630,644,16.2
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,Hawaii,2,2,2,2,2,2,2,2,2,5,4,4,6,7,10,10,17,17,18,17,19,24,26,26,30,33,34,37,44,50,59,79,80,86,95,13
10,Medicare/Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,1,1,1,1,1,2,2,1,2,9,7,8,12,18,24,27,35,42,46,35,42,50,55,58,62,65,69,78,83,91,95,101,92,90,99,15.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Illinois,19,21,24,26,25,22,21,24,31,80,75,72,99,129,190,218,310,376,399,390,464,617,719,788,922,1036,1119,1225,1396,1529,1658,1917,1793,1839,1836,14.4
10,Medicare/Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Indiana,8,8,10,12,14,15,14,15,24,86,68,76,117,143,183,214,290,316,319,256,292,366,422,442,524,592,645,707,814,886,965,1062,988,1018,1044,15.4
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,Iowa,1,1,1,1,1,2,3,3,3,4,5,4,5,8,14,21,39,47,49,39,52,65,73,75,89,98,109,124,146,174,185,200,189,206,214,16.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,Kansas,1,1,2,2,2,2,3,4,4,8,11,12,14,19,28,36,56,70,66,51,54,68,76,84,100,111,121,138,165,188,205,226,210,217,229,16.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Kentucky,6,6,4,4,4,4,4,5,6,27,15,17,30,45,65,78,113,129,130,114,138,178,207,216,248,292,323,363,400,431,478,526,493,499,503,14
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Louisiana,3,3,4,3,4,7,8,8,6,12,10,8,8,13,18,32,63,92,106,68,83,128,164,190,217,240,256,297,348,360,394,443,391,396,404,16
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,Maine,0,0,0,0,0,0,0,1,1,2,2,1,2,6,17,29,43,54,57,52,62,71,76,79,94,108,109,119,132,143,139,143,127,125,126,19.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,Maryland,4,4,3,3,3,2,3,2,9,41,22,20,31,47,85,109,162,204,210,193,220,268,300,329,373,424,467,525,603,659,708,798,744,767,792,17
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,Massachusetts,6,8,9,8,10,9,9,10,13,42,37,60,113,186,264,337,453,496,479,413,480,574,634,650,719,799,870,970,1063,1138,1184,1286,1152,1124,1147,16.9
10,Medicare/Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Michigan,16,17,16,17,18,18,17,19,25,134,51,57,85,115,164,200,281,362,379,318,404,522,574,581,673,763,819,875,969,1066,1145,1312,1236,1208,1291,13.9
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,Minnesota,3,3,3,3,5,10,11,17,31,102,60,55,71,86,108,120,159,168,162,146,199,269,290,294,334,358,351,387,439,476,495,537,517,525,537,16.7
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Mississippi,0,0,0,0,0,1,1,2,2,8,3,4,5,10,18,27,55,73,73,43,61,86,104,109,124,143,164,184,212,239,252,265,235,241,260,22
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,Missouri,6,8,9,9,10,10,11,14,16,42,35,37,55,71,107,139,205,240,217,160,169,221,261,300,354,387,437,501,555,610,627,683,638,631,654,14.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Montana,1,1,1,1,1,1,2,2,2,11,5,6,8,10,13,17,22,25,22,17,20,24,23,24,25,30,30,31,33,39,45,40,42,42,46,12.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,Nebraska,1,1,1,2,2,3,3,3,3,8,5,6,7,9,14,20,35,42,41,35,42,54,61,66,78,88,96,110,128,145,155,169,158,164,170,16.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,Nevada,1,1,1,1,2,2,3,2,3,12,9,10,14,20,29,30,44,48,50,52,55,63,78,85,102,118,131,148,162,185,211,242,222,209,233,16.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,New Hampshire,1,2,1,1,1,1,1,1,1,2,2,3,3,8,13,17,28,39,48,44,52,65,74,76,87,97,105,116,132,141,152,167,150,152,156,15.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,New Jersey,14,16,19,16,15,13,10,9,15,61,34,34,52,71,111,156,229,323,380,370,464,580,674,688,781,889,1032,1160,1286,1401,1475,1641,1517,1552,1656,15
10,Medicare/Nursing Home Care (Millions of Dollars),State,6,Southwest,New Mexico,0,0,0,0,0,1,1,2,4,9,8,9,11,16,20,23,31,36,39,35,35,42,43,46,54,68,73,82,108,117,122,130,119,130,132,21.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,New York,27,32,32,32,31,37,37,39,72,196,99,123,171,221,269,299,594,849,936,825,1019,1189,1297,1269,1410,1522,1562,1681,1843,1983,2077,2372,2353,2411,2517,14.2
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,North Carolina,7,5,5,6,6,6,6,4,9,40,22,32,57,77,121,144,204,244,256,213,268,381,445,465,522,576,608,674,750,823,911,1011,953,1017,1030,16
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,North Dakota,1,1,1,1,1,1,1,1,2,5,3,3,2,3,4,4,6,6,7,6,10,13,15,15,17,18,18,19,20,23,27,29,28,26,28,12.4
10,Medicare/Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Ohio,20,21,23,22,19,16,13,14,26,110,67,91,138,183,256,324,472,583,612,473,579,731,831,879,1053,1197,1311,1447,1530,1632,1698,1827,1751,1704,1709,13.9
10,Medicare/Nursing Home Care (Millions of Dollars),State,6,Southwest,Oklahoma,4,4,4,1,1,2,4,4,4,7,8,7,8,15,29,46,69,86,85,69,67,85,98,114,133,151,164,185,204,220,241,271,259,272,287,13.7
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,Oregon,4,4,4,3,4,5,6,9,12,37,31,38,49,64,80,76,92,94,92,84,87,105,115,127,157,168,176,191,197,222,242,253,257,275,288,13.4
10,Medicare/Nursing Home Care (Millions of Dollars),State,2,Mideast,Pennsylvania,24,26,32,39,41,39,34,31,53,182,132,138,195,251,351,406,578,662,662,576,681,809,886,921,1030,1176,1237,1352,1491,1652,1737,1958,1830,1830,1848,13.7
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,Rhode Island,3,3,2,2,2,2,2,2,4,17,10,9,14,21,29,36,52,58,57,44,63,77,84,86,103,117,119,125,131,152,169,184,172,170,174,12.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,South Carolina,3,3,4,4,4,4,4,5,6,23,10,13,20,34,53,68,100,127,124,90,111,153,176,179,212,245,265,307,347,377,416,459,446,455,462,16.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,4,Plains,South Dakota,0,0,0,0,0,0,0,0,0,1,2,3,4,7,11,14,20,20,18,17,20,25,23,21,21,25,27,34,41,48,51,57,50,50,55,19.2
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Tennessee,6,5,5,7,9,10,10,12,16,45,26,32,48,70,108,135,201,240,234,186,212,266,312,332,409,466,512,558,603,653,721,807,759,754,790,15.7
10,Medicare/Nursing Home Care (Millions of Dollars),State,6,Southwest,Texas,4,5,6,7,8,7,10,12,17,69,61,66,99,156,254,359,574,700,727,489,510,642,746,849,1013,1171,1310,1513,1748,1882,2015,2278,2215,2307,2359,20.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Utah,2,2,3,4,4,4,4,4,6,22,13,14,21,25,31,37,52,53,54,50,54,70,78,84,97,109,112,118,127,143,157,176,174,173,187,14.6
10,Medicare/Nursing Home Care (Millions of Dollars),State,1,New England,Vermont,0,0,0,0,0,0,0,0,1,3,1,1,1,2,4,5,9,13,15,14,20,27,29,29,31,33,34,39,42,50,52,58,55,57,58,16.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,Virginia,5,5,5,5,5,4,5,5,7,21,15,22,37,53,84,103,151,184,190,182,221,294,340,369,424,467,502,550,609,648,721,799,762,804,815,16.5
10,Medicare/Nursing Home Care (Millions of Dollars),State,8,Far West,Washington,5,6,7,8,9,9,8,8,13,54,41,53,93,130,170,189,223,241,239,197,208,240,266,279,329,364,395,445,472,526,564,614,594,621,642,15.1
10,Medicare/Nursing Home Care (Millions of Dollars),State,5,Southeast,West Virginia,1,1,1,1,1,1,1,1,2,8,7,7,10,13,20,25,39,51,60,47,56,69,82,83,97,104,112,121,141,154,167,170,168,159,159,18.3
10,Medicare/Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,3,4,4,6,8,8,9,9,18,71,41,49,70,99,149,190,250,277,267,216,240,295,334,339,379,430,463,504,545,588,599,633,600,619,623,16.9
10,Medicare/Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,0,0,0,0,0,0,0,0,0,1,1,2,3,5,8,10,14,15,13,12,14,17,17,16,18,20,20,20,22,23,25,28,28,25,27,19.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",United States,0,United States,,131,153,201,261,302,342,411,481,489,635,762,932,1109,1279,1440,1568,1660,1713,1693,1655,1783,2044,2368,2680,3042,3509,3711,3930,4226,4577,4776,4948,5089,5144,5194,11.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Alabama,2,2,2,3,4,4,6,7,7,9,15,19,23,24,25,28,32,35,34,33,33,38,44,49,58,64,69,76,81,86,94,99,103,103,105,13
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Alaska,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,4,7,8,10,10,11,12,13,14,15,15,15,17,18.7
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Arizona,1,2,2,3,4,4,5,6,7,9,11,12,16,18,20,19,19,21,25,28,33,39,47,53,60,68,61,69,73,76,75,77,77,75,77,12.3
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Arkansas,2,2,3,3,4,5,5,6,6,8,10,13,15,17,21,25,27,31,34,30,29,30,31,32,35,43,45,46,49,52,55,58,58,56,57,11
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,California,24,28,36,46,52,59,68,77,76,97,116,133,149,165,173,177,178,182,169,170,196,224,247,258,292,345,346,353,389,432,432,455,486,499,508,9.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Colorado,1,2,2,3,3,3,4,5,5,6,7,8,9,10,12,12,12,11,10,10,11,13,16,17,20,24,26,29,32,34,34,37,38,39,40,10.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Connecticut,3,4,5,6,7,8,9,11,12,15,18,23,27,31,37,43,47,51,51,47,50,56,62,64,71,77,76,76,82,88,83,83,79,81,84,10.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Delaware,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,2,2,2,3,3,3,3,5,6,7,10,12,13,15,17,19,19,19,21,22,14.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,District of Columbia,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1,1,1,2,3,4,5,6,6,6,6,7,7,9.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Florida,5,6,8,10,12,13,15,21,21,29,43,47,52,67,76,83,83,85,82,79,88,104,134,159,177,194,207,214,229,252,265,269,275,283,279,12.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Georgia,2,2,3,4,5,6,7,9,9,12,16,22,31,36,41,46,49,47,42,39,43,46,53,60,68,76,85,91,103,120,134,161,189,196,197,14.3
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Hawaii,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,5,4,6,10,10,10,12,14,13,11,11,9,10,11.7
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Idaho,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,5,6,8,9,9,10,10,12,14,13,14,15,13.2
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Illinois,5,6,8,11,12,14,17,19,19,24,25,34,40,47,57,62,65,66,66,63,64,71,85,101,118,139,161,172,183,197,205,213,220,220,209,11.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Indiana,2,3,4,5,6,6,7,8,9,13,14,16,15,13,15,18,19,19,21,22,24,29,37,44,53,66,76,84,95,105,113,117,119,115,118,12.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Iowa,1,1,1,1,2,2,2,3,3,4,4,6,6,7,7,8,10,11,11,11,11,13,13,14,16,19,22,23,25,25,27,30,33,33,34,12.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Kansas,1,1,1,2,2,2,3,3,3,4,5,8,9,10,11,11,12,15,12,14,14,16,19,20,21,25,30,33,36,36,38,39,40,42,43,12.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Kentucky,2,2,3,3,4,5,6,8,8,11,12,17,19,21,22,24,25,26,29,31,32,40,49,59,70,85,95,100,107,116,123,127,127,120,120,13.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Louisiana,2,3,3,4,5,6,10,12,13,17,23,29,36,36,39,38,42,46,46,45,47,54,57,58,62,64,55,58,64,70,73,76,79,78,78,11
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Maine,1,1,1,1,1,1,2,2,3,3,4,4,5,7,8,10,11,13,14,13,14,15,17,19,22,27,28,29,29,30,30,32,32,33,34,12.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Maryland,2,2,3,3,4,5,6,6,7,9,10,11,15,17,23,28,33,33,27,19,19,23,28,33,35,40,45,49,53,64,70,75,77,84,86,12.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Massachusetts,10,11,14,19,21,25,29,31,31,40,44,52,64,86,101,110,115,116,110,106,113,122,124,130,141,154,152,156,170,183,177,182,183,189,192,9.2
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Michigan,4,6,7,9,11,12,14,17,17,22,29,34,41,45,50,57,64,67,70,69,74,83,94,101,110,123,132,135,140,147,167,165,172,175,170,11.3
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Minnesota,2,2,2,3,3,4,4,4,4,5,6,7,8,10,10,12,14,14,15,15,16,19,21,22,24,27,26,28,30,32,32,34,37,39,41,9.9
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Mississippi,0,0,1,1,1,1,1,2,2,2,4,6,9,13,16,19,21,24,21,19,20,23,25,25,26,28,30,34,38,43,48,50,51,55,56,15.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Missouri,2,3,3,5,5,6,8,9,9,12,15,17,20,22,24,30,32,31,33,33,34,37,43,49,56,62,66,74,82,86,95,97,104,101,102,11.7
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Montana,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,5,6,7,8,8,8,8,9,9,10,11,12,12.2
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Nebraska,0,0,0,1,1,1,1,1,1,1,2,3,3,4,4,5,5,6,7,7,7,8,8,9,10,12,13,14,16,18,19,21,22,22,22,13.6
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Nevada,1,1,1,1,1,2,2,2,3,3,4,5,6,6,7,7,7,7,8,9,9,11,14,15,18,21,21,22,24,27,28,28,30,33,35,13.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,New Hampshire,0,0,1,1,1,1,1,1,1,2,2,2,3,4,5,6,7,9,8,9,10,11,12,13,15,18,17,19,20,21,21,23,23,23,24,13.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New Jersey,2,2,3,4,4,5,5,6,6,8,11,16,21,24,31,34,34,39,39,38,40,49,63,81,101,118,129,141,153,173,188,209,219,229,238,15.3
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,New Mexico,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4,4,5,6,7,7,8,9,10,11,14,19,21,22,24,25,27,30,32,35,36,14.2
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New York,12,14,18,24,28,31,37,41,41,52,57,78,95,112,125,116,115,112,119,117,119,139,153,169,187,205,217,227,238,251,252,256,260,259,261,9.4
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,North Carolina,1,1,2,2,2,3,3,4,4,6,7,10,13,15,16,20,23,26,28,27,30,36,58,79,94,114,130,139,152,163,170,177,184,187,176,16.3
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,North Dakota,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,6,6,6,6,7,8,9,9,9,10.8
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Ohio,6,8,10,13,16,16,21,26,27,35,37,46,53,58,66,79,82,82,79,76,83,98,113,131,149,172,185,204,209,223,222,222,227,225,227,11.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Oklahoma,2,2,3,4,4,4,6,8,8,11,11,13,15,17,18,21,22,23,24,24,25,27,29,31,35,40,42,46,52,57,60,64,63,65,68,10.8
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Oregon,2,2,3,4,4,5,6,6,6,9,10,11,13,14,14,15,15,16,16,17,19,25,28,27,30,33,28,28,31,33,32,34,39,40,42,9.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Pennsylvania,12,15,20,27,32,37,44,52,52,66,80,103,120,138,157,162,161,144,137,128,130,138,146,157,166,186,178,189,207,227,245,248,241,234,240,9.1
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Rhode Island,0,1,1,1,1,1,1,1,1,2,2,2,3,4,6,8,10,12,12,9,11,11,13,14,15,17,19,20,23,25,25,26,27,27,27,12.7
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,South Carolina,1,1,1,1,1,2,2,2,3,3,5,6,7,9,12,17,18,21,25,22,24,28,35,46,58,74,93,99,104,114,130,139,150,154,157,17.6
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,South Dakota,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,3,4,4,6,6,8,8,9,9,10,11,11,12,13.5
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Tennessee,1,2,2,3,3,4,5,6,6,8,10,13,17,20,24,27,31,34,33,32,35,42,61,75,84,100,108,118,131,141,150,155,158,151,151,14.8
11,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Texas,6,7,10,13,14,16,20,25,26,35,41,48,59,67,75,92,109,120,114,116,136,161,192,225,272,322,340,357,365,393,408,380,348,345,346,12.4
